    0.10000E-03    0.30026E+03
    0.10202E-03    0.30608E+03
    0.10408E-03    0.31201E+03
    0.10618E-03    0.31805E+03
    0.10833E-03    0.32421E+03
    0.11052E-03    0.33049E+03
    0.11275E-03    0.33690E+03
    0.11503E-03    0.34342E+03
    0.11735E-03    0.35007E+03
    0.11972E-03    0.35686E+03
    0.12214E-03    0.36377E+03
    0.12461E-03    0.37081E+03
    0.12712E-03    0.37800E+03
    0.12969E-03    0.38532E+03
    0.13231E-03    0.39278E+03
    0.13499E-03    0.40039E+03
    0.13771E-03    0.40814E+03
    0.14049E-03    0.41604E+03
    0.14333E-03    0.42410E+03
    0.14623E-03    0.43231E+03
    0.14918E-03    0.44068E+03
    0.15220E-03    0.44921E+03
    0.15527E-03    0.45791E+03
    0.15841E-03    0.46678E+03
    0.16161E-03    0.47581E+03
    0.16487E-03    0.48502E+03
    0.16820E-03    0.49441E+03
    0.17160E-03    0.50398E+03
    0.17507E-03    0.51373E+03
    0.17860E-03    0.52368E+03
    0.18221E-03    0.53381E+03
    0.18589E-03    0.54414E+03
    0.18965E-03    0.55467E+03
    0.19348E-03    0.56540E+03
    0.19739E-03    0.57634E+03
    0.20138E-03    0.58749E+03
    0.20544E-03    0.59885E+03
    0.20959E-03    0.61043E+03
    0.21383E-03    0.62224E+03
    0.21815E-03    0.63427E+03
    0.22255E-03    0.64653E+03
    0.22705E-03    0.65903E+03
    0.23164E-03    0.67177E+03
    0.23632E-03    0.68476E+03
    0.24109E-03    0.69799E+03
    0.24596E-03    0.71148E+03
    0.25093E-03    0.72522E+03
    0.25600E-03    0.73923E+03
    0.26117E-03    0.75351E+03
    0.26645E-03    0.76807E+03
    0.27183E-03    0.78290E+03
    0.27732E-03    0.79802E+03
    0.28292E-03    0.81342E+03
    0.28864E-03    0.82912E+03
    0.29447E-03    0.84512E+03
    0.30042E-03    0.86143E+03
    0.30649E-03    0.87805E+03
    0.31268E-03    0.89498E+03
    0.31899E-03    0.91224E+03
    0.32544E-03    0.92983E+03
    0.33201E-03    0.94775E+03
    0.33872E-03    0.96602E+03
    0.34556E-03    0.98463E+03
    0.35254E-03    0.10036E+04
    0.35966E-03    0.10229E+04
    0.36693E-03    0.10426E+04
    0.37434E-03    0.10627E+04
    0.38190E-03    0.10831E+04
    0.38962E-03    0.11040E+04
    0.39749E-03    0.11252E+04
    0.40552E-03    0.11468E+04
    0.41371E-03    0.11689E+04
    0.42207E-03    0.11913E+04
    0.43060E-03    0.12142E+04
    0.43929E-03    0.12375E+04
    0.44817E-03    0.12613E+04
    0.45722E-03    0.12855E+04
    0.46646E-03    0.13101E+04
    0.47588E-03    0.13352E+04
    0.48550E-03    0.13608E+04
    0.49530E-03    0.13869E+04
    0.50531E-03    0.14134E+04
    0.51552E-03    0.14405E+04
    0.52593E-03    0.14680E+04
    0.53656E-03    0.14961E+04
    0.54739E-03    0.15247E+04
    0.55845E-03    0.15538E+04
    0.56973E-03    0.15835E+04
    0.58124E-03    0.16137E+04
    0.59299E-03    0.16444E+04
    0.60496E-03    0.16758E+04
    0.61719E-03    0.17077E+04
    0.62965E-03    0.17402E+04
    0.64237E-03    0.17733E+04
    0.65535E-03    0.18070E+04
    0.66859E-03    0.18413E+04
    0.68210E-03    0.18763E+04
    0.69588E-03    0.19118E+04
    0.70993E-03    0.19481E+04
    0.72427E-03    0.19850E+04
    0.73891E-03    0.20225E+04
    0.75383E-03    0.20607E+04
    0.76906E-03    0.20997E+04
    0.78460E-03    0.21393E+04
    0.80045E-03    0.21796E+04
    0.81662E-03    0.22207E+04
    0.83311E-03    0.22625E+04
    0.84994E-03    0.23050E+04
    0.86711E-03    0.23483E+04
    0.88463E-03    0.23924E+04
    0.90250E-03    0.24372E+04
    0.92073E-03    0.24828E+04
    0.93933E-03    0.25292E+04
    0.95831E-03    0.25765E+04
    0.97767E-03    0.26245E+04
    0.99742E-03    0.26734E+04
    0.10176E-02    0.27232E+04
    0.10381E-02    0.27738E+04
    0.10591E-02    0.28253E+04
    0.10805E-02    0.28776E+04
    0.11023E-02    0.29309E+04
    0.11246E-02    0.29851E+04
    0.11473E-02    0.30401E+04
    0.11705E-02    0.30962E+04
    0.11941E-02    0.31531E+04
    0.12182E-02    0.32110E+04
    0.12429E-02    0.32699E+04
    0.12680E-02    0.33298E+04
    0.12936E-02    0.33906E+04
    0.13197E-02    0.34524E+04
    0.13464E-02    0.35153E+04
    0.13736E-02    0.35792E+04
    0.14013E-02    0.36441E+04
    0.14296E-02    0.37100E+04
    0.14585E-02    0.37770E+04
    0.14880E-02    0.38451E+04
    0.15180E-02    0.39143E+04
    0.15487E-02    0.39845E+04
    0.15800E-02    0.40558E+04
    0.16119E-02    0.41283E+04
    0.16445E-02    0.42018E+04
    0.16777E-02    0.42765E+04
    0.17116E-02    0.43523E+04
    0.17462E-02    0.44293E+04
    0.17814E-02    0.45074E+04
    0.18174E-02    0.45866E+04
    0.18541E-02    0.46670E+04
    0.18916E-02    0.47486E+04
    0.19298E-02    0.48314E+04
